house_type,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status,numBedroom,house_layout,house_size_in_sqft,price_approx_usd
Apartment ,Ghitorni,Delhi,28.49571991,77.13581085,784485,INR,4.0,2.0,Not Negotiable,1.64,Posted a year ago,"A spacious 4 bhk penthouse is available for rental in Ghitorni, Delhi. It has a built-up area of 5569 sqft and is available for rent at Rs. 7.84 lac per month . The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. "," 20,20,202",Unfurnished,4,BHK,5569.0,9147.45
Independent House ,Ghitorni,Delhi,28.49571991,77.13581085,301200,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Well designed 4 bhk independent house is available at a prime location in Ghitorni. It has a built-up area of 5896 sqft and is available for rent at Rs. 3.01 lac per month . It is an unfurnished property. The property has 4 bathrooms and 2 balconies. Please contact for more details. ," 10,10,200",Unfurnished,4,BHK,5896.0,3512.13
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,"Well designed 4 bhk villa is available at a prime location in Sainik Farm. It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . The house is unfurnished. It is facing east direction. It has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. "," 10,10,022",Unfurnished,4,BHK,5896.0,4676.01
Independent House ,Sainik Farm,Delhi,28.50527763,77.20741272,301022,INR,4.0,4.0,Not Negotiable,0.6,Posted a year ago,The house is unfurnished. It is facing northeast direction. The property has 4 bathrooms and 4 balconies. It is situated in the proximity of all the important facilities. Please contact for more details. ," 10,10,202",Unfurnished,4,BHK,5896.0,3510.05
Villa ,Ghitorni,Delhi,28.49571991,77.13581085,549195,INR,4.0,2.0,Not Negotiable,1.09,Posted a year ago,"This spacious 4 bhk villa is available for rental and is located in the heart of Ghitorni. It has area of 5896 sqft and is available at a rent of Rs. 5.49 lac. The house is unfurnished. Its main door is facing northeast direction. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 15,49,195",Unfurnished,4,BHK,5896.0,6403.86
Villa ,Ghitorni,Delhi,28.49571991,77.13581085,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,"It is an unfurnished property. It is northeast facing property. The property has 4 bathrooms and 2 balconies. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 11,00,202",Unfurnished,4,BHK,5896.0,4676.01
Villa ,Ghitorni,Delhi,28.49571991,77.13581085,549191,INR,4.0,2.0,Not Negotiable,1.09,Posted a year ago,Itâs a 4 bhk villa situated in Ghitorni. It has a built-up area of 5896 sqft and is available for rent at Rs. 5.49 lac per month . The house is unfurnished. It is east facing property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. Please contact us for more details. ," 15,49,195",Unfurnished,4,BHK,5896.0,6403.81
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,235562,INR,3.0,2.0,Not Negotiable,0.96,Posted a year ago,Its three bhk builder floor in the super location of delhi south geetanjli enclave it is the super location road bank tm school college all r on walking destancs," 7,54,122",Unfurnished,3,BHK,2856.0,2746.76
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,235562,INR,3.0,2.0,Not Negotiable,0.96,Posted a year ago,Its three bhk builder floor in the super location of delhi south geetanjli enclave it is the super location road bank atm school college all r on walking destance," 7,54,125",Unfurnished,3,BHK,2856.0,2746.76
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Its three bhk builder floor in the super location of delhi south geetanjli enclave it is the super location road bank atm school college all r on walking destance," 10,10,102",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,235592,INR,4.0,2.0,Not Negotiable,0.49,Posted a year ago,Its four bhk builder floor in the super location of delhi south geetanjli enclave it is the super location road bank atm school college all r on wwlking destance," 7,54,195",Unfurnished,4,BHK,5621.0,2747.11
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,"A 3 bhk property is available for rent in Sarvodaya Enclave, Delhi. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is on 3rd floor. The building has a total of 4 floor(s). It is east facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. "," 10,20,202",Unfurnished,3,BHK,2856.0,3510.05
Independent House ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,Itâs a 4 bhk independent house situated in Geetanjali Enclave. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is an unfurnished property. It is facing northeast direction. The site is in close proximity to various civic utilities. Please contact for more details. ," 10,22,020",Unfurnished,4,BHK,5896.0,4676.01
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,235562,INR,4.0,2.0,Not Negotiable,0.49,Posted a year ago,Its four bhk builder floor in the super location of delhi south geetanjli enclave it is the super location road bank atm school college all r on walking destance," 7,51,225",Unfurnished,4,BHK,5562.0,2746.76
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,310202,INR,3.0,2.0,Not Negotiable,1.27,Posted a year ago,Its three bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school college all r on wwlking destancs," 10,20,202",Unfurnished,3,BHK,2856.0,3617.09
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,201202,INR,3.0,2.0,Not Negotiable,0.82,Posted a year ago,Its three bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school college all r on walking destance," 6,01,022",Unfurnished,3,BHK,2856.0,2346.11
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,235925,INR,4.0,3.0,Not Negotiable,0.49,Posted a year ago,Its four bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school college all r on walking destance," 7,54,125",Unfurnished,4,BHK,5586.0,2750.99
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301012,INR,4.0,2.0,Not Negotiable,0.6,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 18,11,001",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301101,INR,4.0,2.0,Not Negotiable,0.6,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 10,10,110",Unfurnished,4,BHK,5896.0,3510.97
Independent Floor ,West End,Delhi,28.57413292,77.16131592,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 10,11,010",Unfurnished,4,BHK,5896.0,4675.98
Villa ,West End,Delhi,28.57413292,77.16131592,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Well designed 4 bhk villa is available at a prime location in West End. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. The house is unfurnished. It is east facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. ," 18,11,002",Unfurnished,4,BHK,5896.0,4677.03
Independent House ,West End,Delhi,28.57413292,77.16131592,504015,INR,4.0,2.0,Not Negotiable,1.0,Posted 2 months ago,Well designed 4 bhk independent house is available at a prime location in West End. It has area of 5896 sqft and is available at a rent of Rs. 5.04 lac. It is an unfurnished property. It is east facing property. It is made in way to provide a comfortable living. Please contact for more details. ," 15,40,101",Unfurnished,4,BHK,5896.0,5877.04
Independent House ,West End,Delhi,28.57413292,77.16131592,640110,INR,4.0,2.0,Not Negotiable,1.27,Posted 2 months ago,Itâs a 4 bhk independent house situated in West End. It has an area of 5896 sqft with a carpet area of 3611 sqft . The property is available at a monthly rental of Rs. 6.40 lac . Its main door is facing east direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. ," 20,10,100",Unfurnished,4,BHK,5896.0,7463.97
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 18,10,101",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,401012,INR,3.0,2.0,Not Negotiable,1.64,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 10,10,220",Unfurnished,3,BHK,2856.0,4675.98
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,301102,INR,3.0,2.0,Not Negotiable,1.17,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 10,11,882",Unfurnished,3,BHK,3011.0,3510.98
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 10,12,002",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,504100,INR,3.0,2.0,Not Negotiable,2.06,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 15,48,181",Unfurnished,3,BHK,2856.0,5878.03
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,"It has a built-up area of 2856 sqft and is available for rent at Rs. 3.01 lac per month . It is an unfurnished property. Itâs on 3rd floor out of 4 floors building. It is east facing property. The property has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. "," 10,10,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,381012,INR,4.0,2.0,Not Negotiable,0.75,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 10,18,202",Unfurnished,4,BHK,5896.0,4442.77
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,301101,INR,4.0,2.0,Not Negotiable,0.6,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south niti bagh it is the super location of area road bank ATM school college all r on walking distance," 18,10,101",Unfurnished,4,BHK,5896.0,3510.97
Villa ,Prithviraj Road,Delhi,28.6001606,77.22097778,1010102,INR,4.0,2.0,Not Negotiable,2.0,Posted 2 months ago,Its four bhk villa in the super location of Delhi central prithviraj road it is the super location road bank ATM school college all r on walking distance," 40,10,105",Unfurnished,4,BHK,5896.0,11778.24
Villa ,Prithviraj Road,Delhi,28.6001606,77.22097778,1220102,INR,4.0,2.0,Not Negotiable,2.41,Posted 2 months ago,Its four bhk villa in the super location of Delhi central prithviraj road it is the super location road bank ATM school college all r on walking distance," 40,10,101",Unfurnished,4,BHK,5896.0,14226.94
Villa ,Malcha Marg,Delhi,28.60173035,77.18534088,1401101,INR,4.0,2.0,Not Negotiable,2.77,Posted 2 months ago,It has area of 5896 sqft and is available at a rent of Rs. 14.01 lac. It is an unfurnished property. Its main door is facing northeast direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ," 54,01,014",Unfurnished,4,BHK,5896.0,16337.47
Villa ,Malcha Marg,Delhi,28.60173035,77.18534088,1418181,INR,4.0,2.0,Not Negotiable,2.8,Posted 2 months ago,"A spacious 5 bhk villa is available for rental in Malcha Marg, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 14.18 lac . It is facing northeast direction. It is made in way to provide a comfortable living. Contact us for more details. "," 41,02,005",Unfurnished,5,BHK,5896.0,16536.63
Independent Floor ,West End,Delhi,28.57413292,77.16131592,301101,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south westend it is the super location road bank ATM school college all r on walking distance," 10,10,100",Unfurnished,3,BHK,2856.0,3510.97
